master,slave,path,Bperp,delta_days
S1A_IW_SLC__1SDV_20190706T051923_20190706T051950_027992_032936_C9B5,S1A_IW_SLC__1SDV_20190718T051924_20190718T051951_028167_032E7E_2CE2,95,175,12
S1B_IW_SLC__1SDV_20190712T051816_20190712T051844_017096_0202A5_6860,S1B_IW_SLC__1SDV_20190712T051842_20190712T051909_017096_0202A5_86AA,95,0,0
S1B_IW_SLC__1SDV_20190712T051816_20190712T051844_017096_0202A5_6860,S1B_IW_SLC__1SDV_20190724T051817_20190724T051845_017271_0207BA_6663,95,175,12
S1B_IW_SLC__1SDV_20190712T051816_20190712T051844_017096_0202A5_6860,S1B_IW_SLC__1SDV_20190724T051843_20190724T051910_017271_0207BA_E0FF,95,175,12
S1B_IW_SLC__1SDV_20190712T051842_20190712T051909_017096_0202A5_86AA,S1B_IW_SLC__1SDV_20190724T051817_20190724T051845_017271_0207BA_6663,95,175,11
S1B_IW_SLC__1SDV_20190712T051842_20190712T051909_017096_0202A5_86AA,S1B_IW_SLC__1SDV_20190724T051843_20190724T051910_017271_0207BA_E0FF,95,175,12
S1A_IW_SLC__1SDV_20190718T051859_20190718T051926_028167_032E7E_D44F,S1A_IW_SLC__1SDV_20190718T051924_20190718T051951_028167_032E7E_2CE2,95,0,0
S1A_IW_SLC__1SDV_20190718T051859_20190718T051926_028167_032E7E_D44F,S1A_IW_SLC__1SDV_20190730T051900_20190730T051927_028342_0333DA_3F3F,95,175,12
S1A_IW_SLC__1SDV_20190718T051859_20190718T051926_028167_032E7E_D44F,S1A_IW_SLC__1SDV_20190730T051925_20190730T051952_028342_0333DA_F742,95,175,12
S1A_IW_SLC__1SDV_20190718T051924_20190718T051951_028167_032E7E_2CE2,S1A_IW_SLC__1SDV_20190730T051900_20190730T051927_028342_0333DA_3F3F,95,175,11
S1A_IW_SLC__1SDV_20190718T051924_20190718T051951_028167_032E7E_2CE2,S1A_IW_SLC__1SDV_20190730T051925_20190730T051952_028342_0333DA_F742,95,175,12
S1B_IW_SLC__1SDV_20190724T051817_20190724T051845_017271_0207BA_6663,S1B_IW_SLC__1SDV_20190724T051843_20190724T051910_017271_0207BA_E0FF,95,0,0
S1B_IW_SLC__1SDV_20190724T051817_20190724T051845_017271_0207BA_6663,S1B_IW_SLC__1SDV_20190805T051818_20190805T051846_017446_020CFF_1769,95,175,12
S1B_IW_SLC__1SDV_20190724T051817_20190724T051845_017271_0207BA_6663,S1B_IW_SLC__1SDV_20190805T051843_20190805T051910_017446_020CFF_5DF8,95,175,12
S1B_IW_SLC__1SDV_20190724T051843_20190724T051910_017271_0207BA_E0FF,S1B_IW_SLC__1SDV_20190805T051818_20190805T051846_017446_020CFF_1769,95,175,11
S1B_IW_SLC__1SDV_20190724T051843_20190724T051910_017271_0207BA_E0FF,S1B_IW_SLC__1SDV_20190805T051843_20190805T051910_017446_020CFF_5DF8,95,175,12
S1A_IW_SLC__1SDV_20190730T051900_20190730T051927_028342_0333DA_3F3F,S1A_IW_SLC__1SDV_20190730T051925_20190730T051952_028342_0333DA_F742,95,0,0
S1A_IW_SLC__1SDV_20190730T051900_20190730T051927_028342_0333DA_3F3F,S1A_IW_SLC__1SDV_20190811T051901_20190811T051928_028517_033959_93AA,95,175,12
S1A_IW_SLC__1SDV_20190730T051900_20190730T051927_028342_0333DA_3F3F,S1A_IW_SLC__1SDV_20190811T051926_20190811T051953_028517_033959_67CD,95,175,12
S1A_IW_SLC__1SDV_20190730T051925_20190730T051952_028342_0333DA_F742,S1A_IW_SLC__1SDV_20190811T051901_20190811T051928_028517_033959_93AA,95,175,11
S1A_IW_SLC__1SDV_20190730T051925_20190730T051952_028342_0333DA_F742,S1A_IW_SLC__1SDV_20190811T051926_20190811T051953_028517_033959_67CD,95,175,12
S1B_IW_SLC__1SDV_20190805T051818_20190805T051846_017446_020CFF_1769,S1B_IW_SLC__1SDV_20190805T051843_20190805T051910_017446_020CFF_5DF8,95,0,0
S1B_IW_SLC__1SDV_20190805T051818_20190805T051846_017446_020CFF_1769,S1B_IW_SLC__1SDV_20190817T051818_20190817T051846_017621_02126A_9532,95,175,12
S1B_IW_SLC__1SDV_20190805T051818_20190805T051846_017446_020CFF_1769,S1B_IW_SLC__1SDV_20190817T051844_20190817T051911_017621_02126A_B407,95,175,12
S1B_IW_SLC__1SDV_20190805T051843_20190805T051910_017446_020CFF_5DF8,S1B_IW_SLC__1SDV_20190817T051818_20190817T051846_017621_02126A_9532,95,175,11
S1B_IW_SLC__1SDV_20190805T051843_20190805T051910_017446_020CFF_5DF8,S1B_IW_SLC__1SDV_20190817T051844_20190817T051911_017621_02126A_B407,95,175,12
S1A_IW_SLC__1SDV_20190811T051901_20190811T051928_028517_033959_93AA,S1A_IW_SLC__1SDV_20190811T051926_20190811T051953_028517_033959_67CD,95,0,0
S1A_IW_SLC__1SDV_20190811T051901_20190811T051928_028517_033959_93AA,S1A_IW_SLC__1SDV_20190823T051902_20190823T051928_028692_033F61_6290,95,175,12
S1A_IW_SLC__1SDV_20190811T051901_20190811T051928_028517_033959_93AA,S1A_IW_SLC__1SDV_20190823T051926_20190823T051953_028692_033F61_2FC1,95,175,12
S1A_IW_SLC__1SDV_20190811T051926_20190811T051953_028517_033959_67CD,S1A_IW_SLC__1SDV_20190823T051902_20190823T051928_028692_033F61_6290,95,175,11
S1A_IW_SLC__1SDV_20190811T051926_20190811T051953_028517_033959_67CD,S1A_IW_SLC__1SDV_20190823T051926_20190823T051953_028692_033F61_2FC1,95,175,12
S1B_IW_SLC__1SDV_20190817T051818_20190817T051846_017621_02126A_9532,S1B_IW_SLC__1SDV_20190817T051844_20190817T051911_017621_02126A_B407,95,0,0
S1B_IW_SLC__1SDV_20190817T051818_20190817T051846_017621_02126A_9532,S1B_IW_SLC__1SDV_20190829T051819_20190829T051847_017796_0217D9_0E23,95,175,12
S1B_IW_SLC__1SDV_20190817T051818_20190817T051846_017621_02126A_9532,S1B_IW_SLC__1SDV_20190829T051845_20190829T051912_017796_0217D9_7ACF,95,175,12
S1B_IW_SLC__1SDV_20190817T051844_20190817T051911_017621_02126A_B407,S1B_IW_SLC__1SDV_20190829T051819_20190829T051847_017796_0217D9_0E23,95,175,11
S1B_IW_SLC__1SDV_20190817T051844_20190817T051911_017621_02126A_B407,S1B_IW_SLC__1SDV_20190829T051845_20190829T051912_017796_0217D9_7ACF,95,175,12
S1A_IW_SLC__1SDV_20190823T051902_20190823T051928_028692_033F61_6290,S1A_IW_SLC__1SDV_20190823T051926_20190823T051953_028692_033F61_2FC1,95,0,0
S1A_IW_SLC__1SDV_20190823T051902_20190823T051928_028692_033F61_6290,S1A_IW_SLC__1SDV_20190904T051902_20190904T051929_028867_034583_D698,95,175,12
S1A_IW_SLC__1SDV_20190823T051902_20190823T051928_028692_033F61_6290,S1A_IW_SLC__1SDV_20190904T051927_20190904T051954_028867_034583_85BB,95,175,12
S1A_IW_SLC__1SDV_20190823T051926_20190823T051953_028692_033F61_2FC1,S1A_IW_SLC__1SDV_20190904T051902_20190904T051929_028867_034583_D698,95,175,11
S1A_IW_SLC__1SDV_20190823T051926_20190823T051953_028692_033F61_2FC1,S1A_IW_SLC__1SDV_20190904T051927_20190904T051954_028867_034583_85BB,95,175,12
S1B_IW_SLC__1SDV_20190829T051819_20190829T051847_017796_0217D9_0E23,S1B_IW_SLC__1SDV_20190829T051845_20190829T051912_017796_0217D9_7ACF,95,0,0
S1B_IW_SLC__1SDV_20190829T051819_20190829T051847_017796_0217D9_0E23,S1B_IW_SLC__1SDV_20190910T051820_20190910T051848_017971_021D59_7D45,95,175,12
S1B_IW_SLC__1SDV_20190829T051819_20190829T051847_017796_0217D9_0E23,S1B_IW_SLC__1SDV_20190910T051845_20190910T051912_017971_021D59_9814,95,175,12
S1B_IW_SLC__1SDV_20190829T051845_20190829T051912_017796_0217D9_7ACF,S1B_IW_SLC__1SDV_20190910T051820_20190910T051848_017971_021D59_7D45,95,175,11
S1B_IW_SLC__1SDV_20190829T051845_20190829T051912_017796_0217D9_7ACF,S1B_IW_SLC__1SDV_20190910T051845_20190910T051912_017971_021D59_9814,95,175,12
S1A_IW_SLC__1SDV_20190904T051902_20190904T051929_028867_034583_D698,S1A_IW_SLC__1SDV_20190904T051927_20190904T051954_028867_034583_85BB,95,0,0
S1A_IW_SLC__1SDV_20190904T051902_20190904T051929_028867_034583_D698,S1A_IW_SLC__1SDV_20190916T051902_20190916T051929_029042_034B99_5150,95,175,12
S1A_IW_SLC__1SDV_20190904T051902_20190904T051929_028867_034583_D698,S1A_IW_SLC__1SDV_20190916T051927_20190916T051954_029042_034B99_AE95,95,175,12
S1A_IW_SLC__1SDV_20190904T051927_20190904T051954_028867_034583_85BB,S1A_IW_SLC__1SDV_20190916T051902_20190916T051929_029042_034B99_5150,95,175,11
S1A_IW_SLC__1SDV_20190904T051927_20190904T051954_028867_034583_85BB,S1A_IW_SLC__1SDV_20190916T051927_20190916T051954_029042_034B99_AE95,95,175,12
S1B_IW_SLC__1SDV_20190910T051820_20190910T051848_017971_021D59_7D45,S1B_IW_SLC__1SDV_20190910T051845_20190910T051912_017971_021D59_9814,95,0,0
S1B_IW_SLC__1SDV_20190910T051820_20190910T051848_017971_021D59_7D45,S1B_IW_SLC__1SDV_20190922T051820_20190922T051848_018146_0222BC_C75E,95,175,12
S1B_IW_SLC__1SDV_20190910T051820_20190910T051848_017971_021D59_7D45,S1B_IW_SLC__1SDV_20190922T051846_20190922T051913_018146_0222BC_3D05,95,175,12
S1B_IW_SLC__1SDV_20190910T051845_20190910T051912_017971_021D59_9814,S1B_IW_SLC__1SDV_20190922T051820_20190922T051848_018146_0222BC_C75E,95,175,11
S1B_IW_SLC__1SDV_20190910T051845_20190910T051912_017971_021D59_9814,S1B_IW_SLC__1SDV_20190922T051846_20190922T051913_018146_0222BC_3D05,95,175,12
S1A_IW_SLC__1SDV_20190916T051902_20190916T051929_029042_034B99_5150,S1A_IW_SLC__1SDV_20190916T051927_20190916T051954_029042_034B99_AE95,95,0,0
S1A_IW_SLC__1SDV_20190916T051902_20190916T051929_029042_034B99_5150,S1A_IW_SLC__1SDV_20190928T051903_20190928T051930_029217_035192_D1A0,95,175,12
S1A_IW_SLC__1SDV_20190916T051902_20190916T051929_029042_034B99_5150,S1A_IW_SLC__1SDV_20190928T051928_20190928T051955_029217_035192_F713,95,175,12
S1A_IW_SLC__1SDV_20190916T051927_20190916T051954_029042_034B99_AE95,S1A_IW_SLC__1SDV_20190928T051903_20190928T051930_029217_035192_D1A0,95,175,11
S1A_IW_SLC__1SDV_20190916T051927_20190916T051954_029042_034B99_AE95,S1A_IW_SLC__1SDV_20190928T051928_20190928T051955_029217_035192_F713,95,175,12
S1B_IW_SLC__1SDV_20190922T051820_20190922T051848_018146_0222BC_C75E,S1B_IW_SLC__1SDV_20190922T051846_20190922T051913_018146_0222BC_3D05,95,0,0
S1B_IW_SLC__1SDV_20190922T051820_20190922T051848_018146_0222BC_C75E,S1B_IW_SLC__1SDV_20191004T051820_20191004T051848_018321_022835_FA70,95,175,12
S1B_IW_SLC__1SDV_20190922T051820_20190922T051848_018146_0222BC_C75E,S1B_IW_SLC__1SDV_20191004T051846_20191004T051913_018321_022835_23A6,95,175,12
S1B_IW_SLC__1SDV_20190922T051846_20190922T051913_018146_0222BC_3D05,S1B_IW_SLC__1SDV_20191004T051820_20191004T051848_018321_022835_FA70,95,175,11
S1B_IW_SLC__1SDV_20190922T051846_20190922T051913_018146_0222BC_3D05,S1B_IW_SLC__1SDV_20191004T051846_20191004T051913_018321_022835_23A6,95,175,12
S1A_IW_SLC__1SDV_20190928T051903_20190928T051930_029217_035192_D1A0,S1A_IW_SLC__1SDV_20190928T051928_20190928T051955_029217_035192_F713,95,0,0
S1A_IW_SLC__1SDV_20190928T051903_20190928T051930_029217_035192_D1A0,S1A_IW_SLC__1SDV_20191010T051903_20191010T051930_029392_035792_FF8B,95,175,11
S1A_IW_SLC__1SDV_20190928T051903_20190928T051930_029217_035192_D1A0,S1A_IW_SLC__1SDV_20191010T051928_20191010T051955_029392_035792_F1FC,95,175,12
S1A_IW_SLC__1SDV_20190928T051928_20190928T051955_029217_035192_F713,S1A_IW_SLC__1SDV_20191010T051903_20191010T051930_029392_035792_FF8B,95,175,11
S1A_IW_SLC__1SDV_20190928T051928_20190928T051955_029217_035192_F713,S1A_IW_SLC__1SDV_20191010T051928_20191010T051955_029392_035792_F1FC,95,175,11
S1B_IW_SLC__1SDV_20191004T051820_20191004T051848_018321_022835_FA70,S1B_IW_SLC__1SDV_20191004T051846_20191004T051913_018321_022835_23A6,95,0,0
S1B_IW_SLC__1SDV_20191004T051820_20191004T051848_018321_022835_FA70,S1B_IW_SLC__1SDV_20191016T051820_20191016T051848_018496_022DA0_E2B8,95,175,12
S1B_IW_SLC__1SDV_20191004T051820_20191004T051848_018321_022835_FA70,S1B_IW_SLC__1SDV_20191016T051846_20191016T051913_018496_022DA0_6485,95,175,12
S1B_IW_SLC__1SDV_20191004T051846_20191004T051913_018321_022835_23A6,S1B_IW_SLC__1SDV_20191016T051820_20191016T051848_018496_022DA0_E2B8,95,175,11
S1B_IW_SLC__1SDV_20191004T051846_20191004T051913_018321_022835_23A6,S1B_IW_SLC__1SDV_20191016T051846_20191016T051913_018496_022DA0_6485,95,175,12
S1A_IW_SLC__1SDV_20191010T051903_20191010T051930_029392_035792_FF8B,S1A_IW_SLC__1SDV_20191010T051928_20191010T051955_029392_035792_F1FC,95,0,0
S1A_IW_SLC__1SDV_20191010T051903_20191010T051930_029392_035792_FF8B,S1A_IW_SLC__1SDV_20191022T051903_20191022T051930_029567_035D9D_51FE,95,175,11
S1A_IW_SLC__1SDV_20191010T051903_20191010T051930_029392_035792_FF8B,S1A_IW_SLC__1SDV_20191022T051928_20191022T051955_029567_035D9D_759D,95,175,12
S1A_IW_SLC__1SDV_20191010T051928_20191010T051955_029392_035792_F1FC,S1A_IW_SLC__1SDV_20191022T051903_20191022T051930_029567_035D9D_51FE,95,175,11
S1A_IW_SLC__1SDV_20191010T051928_20191010T051955_029392_035792_F1FC,S1A_IW_SLC__1SDV_20191022T051928_20191022T051955_029567_035D9D_759D,95,175,11
S1B_IW_SLC__1SDV_20191016T051820_20191016T051848_018496_022DA0_E2B8,S1B_IW_SLC__1SDV_20191016T051846_20191016T051913_018496_022DA0_6485,95,0,0
S1B_IW_SLC__1SDV_20191016T051820_20191016T051848_018496_022DA0_E2B8,S1B_IW_SLC__1SDV_20191028T051820_20191028T051848_018671_023301_0FA6,95,175,11
S1B_IW_SLC__1SDV_20191016T051820_20191016T051848_018496_022DA0_E2B8,S1B_IW_SLC__1SDV_20191028T051846_20191028T051913_018671_023301_F68F,95,175,12
S1B_IW_SLC__1SDV_20191016T051846_20191016T051913_018496_022DA0_6485,S1B_IW_SLC__1SDV_20191028T051820_20191028T051848_018671_023301_0FA6,95,175,11
S1B_IW_SLC__1SDV_20191016T051846_20191016T051913_018496_022DA0_6485,S1B_IW_SLC__1SDV_20191028T051846_20191028T051913_018671_023301_F68F,95,175,11
S1A_IW_SLC__1SDV_20191022T051903_20191022T051930_029567_035D9D_51FE,S1A_IW_SLC__1SDV_20191022T051928_20191022T051955_029567_035D9D_759D,95,0,0
S1A_IW_SLC__1SDV_20191022T051903_20191022T051930_029567_035D9D_51FE,S1A_IW_SLC__1SDV_20191103T051903_20191103T051930_029742_0363BA_534D,95,175,12
S1A_IW_SLC__1SDV_20191022T051903_20191022T051930_029567_035D9D_51FE,S1A_IW_SLC__1SDV_20191103T051928_20191103T051955_029742_0363BA_83F0,95,175,12
S1A_IW_SLC__1SDV_20191022T051928_20191022T051955_029567_035D9D_759D,S1A_IW_SLC__1SDV_20191103T051903_20191103T051930_029742_0363BA_534D,95,175,11
S1A_IW_SLC__1SDV_20191022T051928_20191022T051955_029567_035D9D_759D,S1A_IW_SLC__1SDV_20191103T051928_20191103T051955_029742_0363BA_83F0,95,175,12
S1B_IW_SLC__1SDV_20191028T051820_20191028T051848_018671_023301_0FA6,S1B_IW_SLC__1SDV_20191028T051846_20191028T051913_018671_023301_F68F,95,0,0
S1B_IW_SLC__1SDV_20191028T051820_20191028T051848_018671_023301_0FA6,S1B_IW_SLC__1SDV_20191109T051813_20191109T051840_018846_0238AF_B0C6,95,175,11
S1B_IW_SLC__1SDV_20191028T051820_20191028T051848_018671_023301_0FA6,S1B_IW_SLC__1SDV_20191109T051838_20191109T051906_018846_0238AF_B4D2,95,175,12
S1B_IW_SLC__1SDV_20191028T051820_20191028T051848_018671_023301_0FA6,S1B_IW_SLC__1SDV_20191109T051904_20191109T051931_018846_0238AF_68D0,95,175,12
S1B_IW_SLC__1SDV_20191028T051846_20191028T051913_018671_023301_F68F,S1B_IW_SLC__1SDV_20191109T051813_20191109T051840_018846_0238AF_B0C6,95,175,11
S1B_IW_SLC__1SDV_20191028T051846_20191028T051913_018671_023301_F68F,S1B_IW_SLC__1SDV_20191109T051838_20191109T051906_018846_0238AF_B4D2,95,175,11
S1B_IW_SLC__1SDV_20191028T051846_20191028T051913_018671_023301_F68F,S1B_IW_SLC__1SDV_20191109T051904_20191109T051931_018846_0238AF_68D0,95,175,12
S1A_IW_SLC__1SDV_20191103T051903_20191103T051930_029742_0363BA_534D,S1A_IW_SLC__1SDV_20191103T051928_20191103T051955_029742_0363BA_83F0,95,0,0
S1A_IW_SLC__1SDV_20191103T051903_20191103T051930_029742_0363BA_534D,S1A_IW_SLC__1SDV_20191115T051903_20191115T051930_029917_0369DD_E839,95,175,11
S1A_IW_SLC__1SDV_20191103T051903_20191103T051930_029742_0363BA_534D,S1A_IW_SLC__1SDV_20191115T051928_20191115T051955_029917_0369DD_1119,95,175,12
S1A_IW_SLC__1SDV_20191103T051928_20191103T051955_029742_0363BA_83F0,S1A_IW_SLC__1SDV_20191115T051903_20191115T051930_029917_0369DD_E839,95,175,11
S1A_IW_SLC__1SDV_20191103T051928_20191103T051955_029742_0363BA_83F0,S1A_IW_SLC__1SDV_20191115T051928_20191115T051955_029917_0369DD_1119,95,175,11
S1B_IW_SLC__1SDV_20191109T051813_20191109T051840_018846_0238AF_B0C6,S1B_IW_SLC__1SDV_20191109T051838_20191109T051906_018846_0238AF_B4D2,95,0,0
S1B_IW_SLC__1SDV_20191109T051813_20191109T051840_018846_0238AF_B0C6,S1B_IW_SLC__1SDV_20191109T051904_20191109T051931_018846_0238AF_68D0,95,0,0
S1B_IW_SLC__1SDV_20191109T051813_20191109T051840_018846_0238AF_B0C6,S1B_IW_SLC__1SDV_20191121T051813_20191121T051840_019021_023E50_FA4C,95,175,11
S1B_IW_SLC__1SDV_20191109T051813_20191109T051840_018846_0238AF_B0C6,S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C,95,175,12
S1B_IW_SLC__1SDV_20191109T051813_20191109T051840_018846_0238AF_B0C6,S1B_IW_SLC__1SDV_20191121T051904_20191121T051931_019021_023E50_1D87,95,175,12
S1B_IW_SLC__1SDV_20191109T051838_20191109T051906_018846_0238AF_B4D2,S1B_IW_SLC__1SDV_20191109T051904_20191109T051931_018846_0238AF_68D0,95,0,0
S1B_IW_SLC__1SDV_20191109T051838_20191109T051906_018846_0238AF_B4D2,S1B_IW_SLC__1SDV_20191121T051813_20191121T051840_019021_023E50_FA4C,95,175,11
S1B_IW_SLC__1SDV_20191109T051838_20191109T051906_018846_0238AF_B4D2,S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C,95,175,11
S1B_IW_SLC__1SDV_20191109T051838_20191109T051906_018846_0238AF_B4D2,S1B_IW_SLC__1SDV_20191121T051904_20191121T051931_019021_023E50_1D87,95,175,12
S1B_IW_SLC__1SDV_20191109T051904_20191109T051931_018846_0238AF_68D0,S1B_IW_SLC__1SDV_20191121T051813_20191121T051840_019021_023E50_FA4C,95,175,11
S1B_IW_SLC__1SDV_20191109T051904_20191109T051931_018846_0238AF_68D0,S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C,95,175,11
S1B_IW_SLC__1SDV_20191109T051904_20191109T051931_018846_0238AF_68D0,S1B_IW_SLC__1SDV_20191121T051904_20191121T051931_019021_023E50_1D87,95,175,11
S1A_IW_SLC__1SDV_20191115T051903_20191115T051930_029917_0369DD_E839,S1A_IW_SLC__1SDV_20191115T051928_20191115T051955_029917_0369DD_1119,95,0,0
S1A_IW_SLC__1SDV_20191115T051903_20191115T051930_029917_0369DD_E839,S1A_IW_SLC__1SDV_20191127T051903_20191127T051930_030092_036FF1_19EF,95,175,11
S1A_IW_SLC__1SDV_20191115T051903_20191115T051930_029917_0369DD_E839,S1A_IW_SLC__1SDV_20191127T051928_20191127T051955_030092_036FF1_9ACE,95,175,12
S1A_IW_SLC__1SDV_20191115T051928_20191115T051955_029917_0369DD_1119,S1A_IW_SLC__1SDV_20191127T051903_20191127T051930_030092_036FF1_19EF,95,175,11
S1A_IW_SLC__1SDV_20191115T051928_20191115T051955_029917_0369DD_1119,S1A_IW_SLC__1SDV_20191127T051928_20191127T051955_030092_036FF1_9ACE,95,175,11
S1B_IW_SLC__1SDV_20191121T051813_20191121T051840_019021_023E50_FA4C,S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C,95,0,0
S1B_IW_SLC__1SDV_20191121T051813_20191121T051840_019021_023E50_FA4C,S1B_IW_SLC__1SDV_20191121T051904_20191121T051931_019021_023E50_1D87,95,0,0
S1B_IW_SLC__1SDV_20191121T051813_20191121T051840_019021_023E50_FA4C,S1B_IW_SLC__1SDV_20191203T051812_20191203T051839_019196_0243E2_06B0,95,175,11
S1B_IW_SLC__1SDV_20191121T051813_20191121T051840_019021_023E50_FA4C,S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD,95,175,12
S1B_IW_SLC__1SDV_20191121T051813_20191121T051840_019021_023E50_FA4C,S1B_IW_SLC__1SDV_20191203T051903_20191203T051930_019196_0243E2_D1EB,95,175,12
S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C,S1B_IW_SLC__1SDV_20191121T051904_20191121T051931_019021_023E50_1D87,95,0,0
S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C,S1B_IW_SLC__1SDV_20191203T051812_20191203T051839_019196_0243E2_06B0,95,175,11
S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C,S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD,95,175,11
S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C,S1B_IW_SLC__1SDV_20191203T051903_20191203T051930_019196_0243E2_D1EB,95,175,12
S1B_IW_SLC__1SDV_20191121T051904_20191121T051931_019021_023E50_1D87,S1B_IW_SLC__1SDV_20191203T051812_20191203T051839_019196_0243E2_06B0,95,175,11
S1B_IW_SLC__1SDV_20191121T051904_20191121T051931_019021_023E50_1D87,S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD,95,175,11
S1B_IW_SLC__1SDV_20191121T051904_20191121T051931_019021_023E50_1D87,S1B_IW_SLC__1SDV_20191203T051903_20191203T051930_019196_0243E2_D1EB,95,175,11
S1A_IW_SLC__1SDV_20191127T051903_20191127T051930_030092_036FF1_19EF,S1A_IW_SLC__1SDV_20191127T051928_20191127T051955_030092_036FF1_9ACE,95,0,0
S1A_IW_SLC__1SDV_20191127T051903_20191127T051930_030092_036FF1_19EF,S1A_IW_SLC__1SDV_20191209T051902_20191209T051929_030267_0375EF_A245,95,175,11
S1A_IW_SLC__1SDV_20191127T051903_20191127T051930_030092_036FF1_19EF,S1A_IW_SLC__1SDV_20191209T051927_20191209T051954_030267_0375EF_0515,95,175,12
S1A_IW_SLC__1SDV_20191127T051928_20191127T051955_030092_036FF1_9ACE,S1A_IW_SLC__1SDV_20191209T051902_20191209T051929_030267_0375EF_A245,95,175,11
S1A_IW_SLC__1SDV_20191127T051928_20191127T051955_030092_036FF1_9ACE,S1A_IW_SLC__1SDV_20191209T051927_20191209T051954_030267_0375EF_0515,95,175,11
S1B_IW_SLC__1SDV_20191203T051812_20191203T051839_019196_0243E2_06B0,S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD,95,0,0
S1B_IW_SLC__1SDV_20191203T051812_20191203T051839_019196_0243E2_06B0,S1B_IW_SLC__1SDV_20191203T051903_20191203T051930_019196_0243E2_D1EB,95,0,0
S1B_IW_SLC__1SDV_20191203T051812_20191203T051839_019196_0243E2_06B0,S1B_IW_SLC__1SDV_20191215T051812_20191215T051839_019371_024971_0B2E,95,175,11
S1B_IW_SLC__1SDV_20191203T051812_20191203T051839_019196_0243E2_06B0,S1B_IW_SLC__1SDV_20191215T051837_20191215T051905_019371_024971_4753,95,175,12
S1B_IW_SLC__1SDV_20191203T051812_20191203T051839_019196_0243E2_06B0,S1B_IW_SLC__1SDV_20191215T051903_20191215T051930_019371_024971_9C98,95,175,12
S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD,S1B_IW_SLC__1SDV_20191203T051903_20191203T051930_019196_0243E2_D1EB,95,0,0
S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD,S1B_IW_SLC__1SDV_20191215T051812_20191215T051839_019371_024971_0B2E,95,175,11
S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD,S1B_IW_SLC__1SDV_20191215T051837_20191215T051905_019371_024971_4753,95,175,11
S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD,S1B_IW_SLC__1SDV_20191215T051903_20191215T051930_019371_024971_9C98,95,175,12
S1B_IW_SLC__1SDV_20191203T051903_20191203T051930_019196_0243E2_D1EB,S1B_IW_SLC__1SDV_20191215T051812_20191215T051839_019371_024971_0B2E,95,175,11
S1B_IW_SLC__1SDV_20191203T051903_20191203T051930_019196_0243E2_D1EB,S1B_IW_SLC__1SDV_20191215T051837_20191215T051905_019371_024971_4753,95,175,11
S1B_IW_SLC__1SDV_20191203T051903_20191203T051930_019196_0243E2_D1EB,S1B_IW_SLC__1SDV_20191215T051903_20191215T051930_019371_024971_9C98,95,175,11
S1A_IW_SLC__1SDV_20191209T051902_20191209T051929_030267_0375EF_A245,S1A_IW_SLC__1SDV_20191209T051927_20191209T051954_030267_0375EF_0515,95,0,0
S1A_IW_SLC__1SDV_20191209T051902_20191209T051929_030267_0375EF_A245,S1A_IW_SLC__1SDV_20191221T051902_20191221T051929_030442_037BFC_8B0B,95,175,11
S1A_IW_SLC__1SDV_20191209T051902_20191209T051929_030267_0375EF_A245,S1A_IW_SLC__1SDV_20191221T051927_20191221T051954_030442_037BFC_2D1A,95,175,12
S1A_IW_SLC__1SDV_20191209T051927_20191209T051954_030267_0375EF_0515,S1A_IW_SLC__1SDV_20191221T051902_20191221T051929_030442_037BFC_8B0B,95,175,11
S1A_IW_SLC__1SDV_20191209T051927_20191209T051954_030267_0375EF_0515,S1A_IW_SLC__1SDV_20191221T051927_20191221T051954_030442_037BFC_2D1A,95,175,11
